order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDJ10278,2021-09-26,16:47:19,Dinner,TP,"[('Fish&Chips', 4), ('Pasta', 2), ('Shrimp', 9)]",681.0,-37.8002494,144.9690304,0,10.016,15.7977699
ORDA02579,2021-07-17,14:25:21,Lunch,BK,"[('Chicken', 8), ('Burger', 3), ('Salad', 10), ('Fries', 9), ('Steak', 1)]",674.0,-37.8240299,144.9852688,0,6.631,15.0058376
ORDZ09560,2021-03-28,10:52:23,Breakfast,NS,"[('Cereal', 10), ('Eggs', 9), ('Pancake', 7)]",544.75,-37.8139564,144.9379502,0,9.856,16.5383583
ORDI06768,2021-04-24,11:43:05,Breakfast,NS,"[('Cereal', 1), ('Pancake', 1), ('Coffee', 10), ('Eggs', 9)]",286.25,-37.8141616,144.9502788,0,10.965,18.3845673
ORDA03319,2021-12-27,20:00:00,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 1)]",282.5,-37.8150056,144.932818,0,10.955,17.7648552
ORDJ02302,2021-04-23,11:43:05,Breakfast,,"[('Eggs', 8), ('Cereal', 6)]",288.0,-37.815958,144.9506929,0,9.755,
ORDX01255,2021-12-17,19:39:43,Dinner,BK,"[('Shrimp', 6), ('Fish&Chips', 8), ('Pasta', 1), ('Salmon', 9)]",1000.5,-37.812641,144.9690391,0,7.189,14.3363701
ORDK06399,2021-10-18,17:38:01,Dinner,BK,"[('Fish&Chips', 1), ('Shrimp', 6)]",359.0,-37.8256734,144.9979027,0,5.697,12.7209683
ORDA06900,2021-03-28,10:52:23,Breakfast,BK,"[('Pancake', 5), ('Coffee', 5), ('Eggs', 6), ('Cereal', 1)]",284.75,-37.8134235,144.9381332,0,9.895,17.1233873
ORDK04987,2021-07-19,14:35:29,Lunch,BK,"[('Chicken', 10), ('Fries', 6), ('Burger', 5), ('Steak', 1), ('Salad', 9)]",746.8,-37.8183502,145.0038524,0,4.481,9.8407953
ORDY01905,2021-03-13,10:21:58,Breakfast,TP,"[('Coffee', 2), ('Cereal', 1), ('Eggs', 9), ('Pancake', 3)]",286.75,-37.8061413,144.9861693,0,10.165,14.2114958
ORDA00794,2021-11-24,18:49:00,Dinner,BK,"[('Salmon', 1), ('Shrimp', 10), ('Pasta', 5)]",718.5,-37.8210709,144.9771819,0,7.212,14.4686805
ORDY05257,2021-06-15,13:24:30,Lunch,TP,"[('Chicken', 3), ('Steak', 9)]",501.0,-37.8080853,144.973057,0,9.228,12.5132404
ORDI03932,2021-04-21,11:32:57,Breakfast,NS,"[('Eggs', 10), ('Coffee', 8), ('Pancake', 9), ('Cereal', 9)]",634.25,-37.8141607,144.9917767,0,9.359,
ORDC09761,2021-05-25,12:43:56,Lunch,NS,"[('Salad', 7), ('Steak', 7)]",435.4,-37.8152997,144.9902847,0,9.153,14.5764087
ORDY05505,2021-02-01,09:00:50,Breakfast,TP,"[('Eggs', 10), ('Cereal', 6), ('Pancake', 10)]",552.5,-37.8012268,144.9744203,0,10.002,12.7106013
ORDC05684,2021-05-27,12:43:56,Lunch,,"[('Fries', 4), ('Steak', 8), ('Chicken', 7), ('Burger', 9)]",911.0,-37.8120034,144.9908827,0,8.881,
ORDB09203,2021-01-25,08:40:33,Breakfast,TP,"[('Eggs', 5), ('Cereal', 10)]",305.0,-37.8040237,144.9334558,0,11.023,13.5326655
ORDK08791,2021-01-08,08:10:08,Breakfast,BK,"[('Coffee', 5), ('Pancake', 7), ('Cereal', 4)]",263.25,-37.8089146,144.9354364,1,10.18,7.9097082
ORDC08414,2021-09-14,16:27:02,Dinner,NS,"[('Pasta', 7), ('Shrimp', 8), ('Fish&Chips', 5)]",799.5,-37.8223459,144.998507,0,10.271,
ORDJ02733,2021-05-17,12:23:39,Lunch,TP,"[('Chicken', 2), ('Burger', 9)]",343.0,-37.8126315,144.9650456,0,8.303,11.9402061
ORDI01877,2021-02-17,09:31:16,Breakfast,,"[('Eggs', 9), ('Cereal', 1), ('Pancake', 8)]",387.0,-37.8233572,144.9891071,0,9.538,
ORDX07690,2021-03-15,10:21:58,Breakfast,BK,"[('Cereal', 4), ('Coffee', 6), ('Eggs', 1)]",134.0,-37.7994124,144.9620601,0,8.238,13.5024069
ORDZ04348,2021-07-20,14:35:29,Lunch,NS,"[('Chicken', 4), ('Steak', 7), ('Fries', 4), ('Burger', 7), ('Salad', 8)]",845.6,-37.818372,145.0015339,0,10.294,16.0705397
ORDA09948,2021-04-18,11:32:57,Breakfast,BK,"[('Cereal', 1), ('Eggs', 4), ('Pancake', 9)]",304.25,-37.8201805,144.980577,0,7.099,14.4775926
ORDX06212,2021-12-19,19:39:43,Dinner,BK,"[('Pasta', 10), ('Shrimp', 3), ('Fish&Chips', 5), ('Salmon', 2)]",694.0,-37.8155614,144.9581634,0,8.199,17.5535666
ORDK05495,2021-12-04,19:09:17,Dinner,BK,"[('Shrimp', 7), ('Fish&Chips', 8)]",658.0,-37.8182346,144.9566501,0,8.463,18.1397748
ORDA06774,2021-08-13,15:26:11,Lunch,BK,"[('Steak', 10), ('Burger', 10)]",760.0,-37.8117253,144.9453555,0,9.345,14.7492176
ORDA02534,2021-05-20,12:33:48,Lunch,BK,"[('Burger', 1), ('Fries', 8), ('Chicken', 7), ('Salad', 6), ('Steak', 6)]",724.2,-37.815178,144.9366701,0,10.033,15.9593266
ORDJ09211,2021-08-30,15:56:37,Lunch,TP,"[('Salad', 8), ('Burger', 4), ('Chicken', 3)]",357.6,-37.8156139,144.9662916,0,7.961,11.1037757
ORDK08204,2021-05-05,12:03:22,Lunch,BK,"[('Burger', 9), ('Steak', 10)]",729.0,-37.8096824,144.9725933,0,6.728,12.6780536
ORDY01027,2021-11-25,18:49:00,Dinner,TP,"[('Pasta', 3), ('Fish&Chips', 8), ('Shrimp', 4), ('Salmon', 2)]",660.5,-37.7998387,144.9578234,0,9.733,13.7732852
ORDI04634,2021-06-16,13:24:30,Lunch,NS,"[('Steak', 8), ('Burger', 10)]",670.0,-37.8076777,144.9732605,0,7.061,12.6681082
ORDJ06303,2021-10-14,17:27:53,Dinner,TP,"[('Pasta', 10), ('Shrimp', 7), ('Fish&Chips', 10)]",1003.0,-37.8253657,144.9477248,0,8.815,13.2401505
ORDZ08102,2021-01-05,08:00:00,Breakfast,NS,"[('Eggs', 7), ('Cereal', 4), ('Pancake', 5), ('Coffee', 2)]",349.25,-37.7989598,144.9842738,1,7.554,6.5387842
ORDK03072,2021-11-10,18:18:35,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 1)]",97.5,-37.8034033,144.9498721,0,8.803,15.8261395
ORDY03586,2021-12-15,19:29:34,Dinner,TP,"[('Pasta', 1), ('Fish&Chips', 6)]",237.5,-37.8159106,144.973171,0,8.272,
ORDI09041,2021-06-22,13:44:47,Lunch,NS,"[('Fries', 3), ('Steak', 9)]",441.0,-37.805403,144.9521413,0,8.236,13.9064802
ORDI09865,2021-05-27,12:43:56,Lunch,NS,"[('Steak', 8), ('Burger', 7), ('Fries', 8), ('Salad', 8)]",810.6,-37.8245985,144.9698135,0,9.168,
ORDJ00063,2021-03-13,10:21:58,Breakfast,TP,"[('Cereal', 3), ('Pancake', 9), ('Eggs', 8), ('Coffee', 6)]",461.25,-37.8176308,144.9811833,0,8.933,13.2667039
ORDJ05034,2021-09-08,16:16:54,Dinner,TP,"[('Fish&Chips', 5), ('Shrimp', 9)]",661.0,-37.8081941,144.9998632,0,11.309,15.3645831
ORDA09383,2021-01-05,08:00:00,Breakfast,BK,"[('Coffee', 4), ('Eggs', 9), ('Cereal', 10)]",411.0,-37.8107719,144.9566333,1,8.123,6.4515461
ORDB08094,2021-07-20,14:35:29,Lunch,TP,"[('Steak', 4), ('Salad', 7), ('Chicken', 4), ('Fries', 2), ('Burger', 10)]",762.4,-37.8188114,145.0052595,0,11.09,14.452236
ORDJ03449,2021-01-01,08:00:00,Breakfast,TP,"[('Pancake', 10), ('Eggs', 7)]",369.5,-37.8227347,144.9311156,1,12.182,7.3578725
ORDJ01865,2021-01-13,08:20:16,Breakfast,TP,"[('Cereal', 1), ('Pancake', 4)]",109.0,-37.8160743,144.9618672,1,8.11,5.2189824
ORDA08672,2021-08-01,14:55:46,Lunch,BK,"[('Chicken', 1), ('Steak', 7), ('Burger', 10), ('Salad', 2), ('Fries', 7)]",775.4,-37.821195,144.9626465,0,8.166,17.1254123
ORDI02376,2021-09-21,16:47:19,Dinner,,"[('Pasta', 7), ('Shrimp', 4), ('Fish&Chips', 4)]",548.5,-37.815015,144.9642984,0,8.126,
ORDX00453,2021-10-24,17:48:10,Dinner,,"[('Fish&Chips', 9), ('Salmon', 4), ('Pasta', 6)]",644.0,-37.8158223,144.9927827,0,5.409,
ORDB10920,2021-05-03,12:03:22,Lunch,TP,"[('Salad', 1), ('Steak', 8), ('Burger', 5)]",532.2,-37.8121458,144.9739079,0,8.776,12.4815089
ORDI02606,2021-01-04,08:00:00,Breakfast,NS,"[('Eggs', 4), ('Cereal', 8)]",244.0,-37.8121119,144.9778596,1,7.937,
ORDA09052,2021-02-18,09:31:16,Breakfast,BK,"[('Pancake', 2), ('Coffee', 2), ('Eggs', 4)]",139.5,-37.8223226,144.9334506,0,10.768,16.6219281
ORDC07388,2021-05-21,12:33:48,Lunch,NS,"[('Steak', 5), ('Burger', 3)]",318.0,-37.8134217,144.9370569,0,9.977,15.2831389
ORDJ10708,2021-12-12,19:29:34,Dinner,TP,"[('Salmon', 2), ('Shrimp', 1)]",136.0,-37.8104418,144.9614008,0,8.477,14.2994415
ORDI09993,2021-03-01,09:51:32,Breakfast,NS,"[('Eggs', 2), ('Cereal', 10), ('Coffee', 1), ('Pancake', 5)]",358.75,-37.8212868,144.9492181,0,9.773,15.695455
ORDI06552,2021-07-24,14:45:38,Lunch,NS,"[('Salad', 7), ('Steak', 8), ('Burger', 1), ('Chicken', 4)]",639.4,-37.8204334,144.9566814,0,9.254,16.7261595
ORDB10365,2021-01-03,08:00:00,Breakfast,TP,"[('Cereal', 9), ('Pancake', 5), ('Coffee', 3), ('Eggs', 1)]",328.75,-37.8171897,145.0226304,1,13.576,8.400461
ORDA07551,2021-06-11,13:14:21,Lunch,BK,"[('Salad', 9), ('Steak', 10)]",604.8,-37.8252847,144.9827537,0,7.078,12.6384822
ORDX02429,2021-07-07,14:05:04,Lunch,,"[('Fries', 4), ('Burger', 1), ('Salad', 7)]",199.4,-37.7995447,144.9274184,0,10.935,
ORDZ03113,2021-01-15,08:20:16,Breakfast,NS,"[('Eggs', 4), ('Cereal', 6)]",204.0,-37.79602,145.0010543,1,9.515,6.7448547
ORDB06418,2021-02-23,09:41:24,Breakfast,TP,"[('Eggs', 8), ('Cereal', 2)]",208.0,-37.8033318,144.9490894,0,10.001,12.2600771
ORDK08168,2021-02-16,09:31:16,Breakfast,BK,"[('Eggs', 4), ('Coffee', 9)]",133.5,-37.817907,144.9745568,0,7.177,11.4884786
ORDK02091,2021-08-03,15:05:54,Lunch,BK,"[('Fries', 3), ('Burger', 10), ('Steak', 4)]",526.0,-37.8059721,144.9646005,0,7.378,13.5586644
ORDA07162,2021-02-04,09:00:50,Breakfast,BK,"[('Pancake', 6), ('Cereal', 6), ('Coffee', 3)]",270.0,-37.7993939,144.9592857,0,8.441,13.6361448
ORDZ07612,2021-05-22,12:33:48,Lunch,NS,"[('Fries', 2), ('Steak', 2), ('Burger', 5), ('Chicken', 6)]",461.0,-37.8125054,144.9375284,0,10.147,17.489868
ORDK07298,2021-11-12,18:28:43,Dinner,BK,"[('Pasta', 5), ('Salmon', 3), ('Fish&Chips', 2)]",330.5,-37.8152137,144.9664904,0,7.58,14.2976109
ORDZ06835,2021-11-27,18:59:09,Dinner,NS,"[('Salmon', 1), ('Pasta', 8), ('Fish&Chips', 7)]",506.0,-37.8172426,145.0140944,0,11.233,19.280978
ORDA00350,2021-06-18,13:34:38,Lunch,BK,"[('Steak', 4), ('Burger', 9), ('Salad', 7), ('Fries', 1), ('Chicken', 1)]",623.4,-37.8043011,144.9717177,0,7.053,13.4213604
ORDA06441,2021-08-11,15:16:03,Lunch,BK,"[('Salad', 2), ('Chicken', 2), ('Fries', 2)]",122.4,-37.8108108,145.0111515,0,4.057,9.4139537
ORDA09172,2021-10-03,17:07:36,Dinner,BK,"[('Fish&Chips', 3), ('Shrimp', 1), ('Salmon', 8), ('Pasta', 2)]",542.0,-37.8060592,144.9460326,0,9.024,18.236166
ORDZ08871,2021-02-10,09:10:59,Breakfast,NS,"[('Pancake', 10), ('Coffee', 2), ('Eggs', 7)]",380.5,-37.8036911,144.9920464,0,8.299,12.7735215
ORDJ02852,2021-03-02,09:51:32,Breakfast,TP,"[('Eggs', 8), ('Coffee', 4), ('Cereal', 1), ('Pancake', 3)]",276.75,-37.8260718,144.9841964,0,9.174,
ORDX10281,2021-09-20,16:37:10,Dinner,BK,"[('Fish&Chips', 2), ('Pasta', 3)]",152.5,-37.8057025,144.9575884,0,7.943,15.0540352
ORDX02168,2021-06-24,13:44:47,Lunch,BK,"[('Fries', 8), ('Steak', 1)]",141.0,-37.8008218,144.9568101,0,8.321,14.57331
ORDA10657,2021-11-27,18:59:09,Dinner,BK,"[('Salmon', 7), ('Shrimp', 4), ('Fish&Chips', 5), ('Pasta', 9)]",925.5,-37.7993409,145.0019329,0,5.676,14.8891011
ORDZ07839,2021-06-10,13:14:21,Lunch,NS,"[('Burger', 6), ('Fries', 1), ('Salad', 9), ('Chicken', 3)]",448.8,-37.8157926,144.9733955,0,7.977,13.3985914
ORDJ07924,2021-01-23,08:40:33,Breakfast,TP,"[('Coffee', 5), ('Eggs', 1)]",48.5,-37.827413,144.9852205,0,9.553,13.9521509
ORDX05671,2021-09-03,16:06:45,Dinner,BK,"[('Shrimp', 4), ('Fish&Chips', 3)]",321.0,-37.8179752,144.9512067,0,8.909,15.8828324
ORDZ03796,2021-09-15,16:27:02,Dinner,NS,"[('Shrimp', 10), ('Pasta', 1)]",567.5,-37.8195356,144.9616516,0,8.912,15.1711937
ORDK09168,2021-07-19,14:35:29,Lunch,BK,"[('Steak', 1), ('Chicken', 1), ('Burger', 1), ('Salad', 1), ('Fries', 1)]",137.2,-37.8200052,145.0164213,0,4.658,10.9781753
ORDJ06495,2021-07-22,14:35:29,Lunch,TP,"[('Fries', 4), ('Steak', 1), ('Chicken', 10), ('Salad', 5), ('Burger', 2)]",561.0,-37.8170694,145.0055438,0,11.27,14.6867221
ORDX01777,2021-12-02,19:09:17,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 10), ('Salmon', 4)]",676.0,-37.8037021,145.0047915,0,5.466,12.7333951
ORDZ03505,2021-03-17,10:21:58,Breakfast,NS,"[('Pancake', 6), ('Coffee', 7)]",172.0,-37.7992351,144.9718408,0,6.32,11.082259
ORDZ00344,2021-10-13,17:27:53,Dinner,,"[('Shrimp', 9), ('Pasta', 1), ('Fish&Chips', 8)]",793.5,-37.8209994,144.9431659,0,10.055,
ORDJ02706,2021-10-02,17:07:36,Dinner,TP,"[('Shrimp', 10), ('Pasta', 1)]",567.5,-37.8098907,144.9482742,0,9.603,15.2745316
ORDZ04943,2021-11-05,18:08:27,Dinner,NS,"[('Fish&Chips', 9), ('Pasta', 9), ('Salmon', 9), ('Shrimp', 2)]",1039.5,-37.8188244,144.9533788,0,9.228,15.2221665
ORDA08510,2021-11-12,18:28:43,Dinner,BK,"[('Pasta', 9), ('Shrimp', 8), ('Salmon', 5), ('Fish&Chips', 2)]",954.5,-37.8081448,144.9289924,0,10.589,17.6942057
ORDA00363,2021-05-27,12:43:56,Lunch,,"[('Chicken', 9), ('Salad', 7), ('Burger', 5)]",563.4,-37.8245985,144.9698135,0,8.149,
ORDA05261,2021-04-23,11:43:05,Breakfast,BK,"[('Pancake', 1), ('Eggs', 7), ('Coffee', 4), ('Cereal', 10)]",391.25,-37.815112,144.9496323,0,9.442,14.086639
ORDJ00888,2021-01-25,08:40:33,Breakfast,,"[('Cereal', 5), ('Pancake', 10)]",322.5,-37.8214505,144.9690464,0,7.753,
ORDC09039,2021-01-06,08:10:08,Breakfast,NS,"[('Cereal', 9), ('Eggs', 4)]",264.0,-37.8009706,144.949928,1,8.037,6.3930397
ORDI07911,2021-04-05,11:02:32,Breakfast,NS,"[('Eggs', 6), ('Pancake', 1)]",148.25,-37.8254474,144.9530928,0,9.957,14.8989443
ORDY02145,2021-02-26,09:51:32,Breakfast,TP,"[('Cereal', 1), ('Eggs', 4)]",104.0,-37.8188135,144.9641165,0,7.912,11.0393955
ORDI02146,2021-01-15,08:20:16,Breakfast,NS,"[('Coffee', 5), ('Cereal', 6)]",147.5,-37.8151374,144.9403387,1,9.71,7.456257
ORDI06193,2021-05-10,12:13:31,Lunch,NS,"[('Chicken', 9), ('Steak', 5)]",513.0,-37.8197685,144.9615562,0,8.89,14.2493072
ORDB00117,2021-10-23,17:48:10,Dinner,TP,"[('Salmon', 10), ('Shrimp', 7), ('Pasta', 5)]",925.5,-37.8181254,144.9909146,0,9.823,
ORDJ08800,2021-07-07,14:15:12,Lunch,TP,"[('Steak', 2), ('Burger', 8), ('Chicken', 9)]",626.0,-37.8184735,144.9486815,0,9.003,12.404307
ORDB00953,2021-11-25,18:49:00,Dinner,TP,"[('Pasta', 5), ('Shrimp', 1), ('Fish&Chips', 7), ('Salmon', 6)]",682.5,-37.8224994,144.9793968,0,8.454,13.0140883
ORDZ10619,2021-11-19,18:38:52,Dinner,NS,"[('Fish&Chips', 8), ('Pasta', 6)]",445.0,-37.8232442,144.9680212,0,9.045,14.8634514
ORDA07552,2021-08-02,15:05:54,Lunch,BK,"[('Salad', 1), ('Fries', 6), ('Chicken', 5), ('Burger', 1)]",280.2,-37.8010839,144.9530168,0,8.557,13.7284416
ORDX08417,2021-12-15,19:29:34,Dinner,BK,"[('Salmon', 10), ('Shrimp', 1)]",464.0,-37.8158349,144.9738102,0,6.865,13.4160822
ORDZ07119,2021-03-02,09:51:32,Breakfast,NS,"[('Coffee', 5), ('Eggs', 9), ('Cereal', 4)]",296.5,-37.7994685,145.0048879,0,9.623,
ORDC10627,2021-09-12,16:27:02,Dinner,NS,"[('Pasta', 9), ('Shrimp', 4)]",463.5,-37.8112391,144.9734325,0,7.466,15.3219049
ORDK01182,2021-03-05,10:01:41,Breakfast,BK,"[('Eggs', 9), ('Pancake', 5)]",300.25,-37.8034291,145.0029696,0,5.22,10.4831633
ORDZ02439,2021-11-17,18:38:52,Dinner,NS,"[('Salmon', 5), ('Fish&Chips', 10)]",555.0,-37.8121097,144.9518655,0,8.628,14.6992671
ORDK08145,2021-10-05,17:07:36,Dinner,BK,"[('Fish&Chips', 2), ('Shrimp', 4), ('Salmon', 8), ('Pasta', 4)]",724.0,-37.8192441,144.9330365,0,10.716,17.2703606
ORDJ01020,2021-07-14,14:25:21,Lunch,TP,"[('Chicken', 6), ('Burger', 2), ('Steak', 7), ('Salad', 5), ('Fries', 9)]",763.0,-37.8161748,144.9826365,0,9.122,12.8348074
ORDJ06634,2021-06-02,13:04:13,Lunch,TP,"[('Fries', 4), ('Steak', 2), ('Salad', 1), ('Burger', 2)]",217.2,-37.8063482,144.9561166,0,9.328,
ORDC00018,2021-02-03,09:00:50,Breakfast,NS,"[('Cereal', 6), ('Coffee', 2), ('Eggs', 5)]",236.0,-37.8121555,144.966445,0,7.631,12.8696897
ORDY01172,2021-04-18,11:32:57,Breakfast,TP,"[('Pancake', 4), ('Cereal', 8)]",249.0,-37.8203203,144.9808828,0,8.855,12.8942544
ORDB01798,2021-02-16,09:31:16,Breakfast,,"[('Cereal', 1), ('Coffee', 9), ('Pancake', 6), ('Eggs', 4)]",287.0,-37.8182651,144.9756712,0,8.408,
ORDY09650,2021-07-31,14:55:46,Lunch,TP,"[('Chicken', 9), ('Steak', 4), ('Salad', 5), ('Burger', 2), ('Fries', 6)]",688.0,-37.820244,144.9788723,0,8.792,13.7922203
ORDK06494,2021-08-18,15:36:20,Lunch,BK,"[('Steak', 8), ('Burger', 9), ('Chicken', 6)]",831.0,-37.8120349,144.9706416,0,7.018,13.2327909
ORDI08566,2021-01-06,08:10:08,Breakfast,NS,"[('Pancake', 3), ('Coffee', 10)]",121.75,-37.7990704,144.9505355,1,8.059,6.4957992
ORDA07754,2021-12-31,20:00:00,Dinner,BK,"[('Salmon', 1), ('Fish&Chips', 1), ('Shrimp', 2), ('Pasta', 2)]",239.0,-37.8105838,144.977713,0,6.297,13.6992708
ORDY03913,2021-06-16,13:24:30,Lunch,TP,"[('Chicken', 10), ('Burger', 2), ('Salad', 7)]",502.4,-37.8058647,144.9481684,0,9.76,13.0418807
ORDI04028,2021-01-30,08:50:42,Breakfast,NS,"[('Cereal', 5), ('Coffee', 3), ('Eggs', 5), ('Pancake', 2)]",266.0,-37.8104033,144.9990862,0,9.351,16.607432
ORDI09616,2021-07-03,14:05:04,Lunch,NS,"[('Burger', 8), ('Salad', 4)]",316.8,-37.8208282,144.9680865,0,8.803,16.3854047
ORDI05110,2021-12-12,19:29:34,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 4), ('Shrimp', 10)]",926.0,-37.8103856,144.9615869,0,7.644,15.5982185
ORDX04498,2021-06-30,13:54:55,Lunch,BK,"[('Burger', 7), ('Fries', 10), ('Steak', 8), ('Salad', 1)]",714.2,-37.8196124,144.9521114,0,8.891,14.9934176
ORDJ08206,2021-07-27,14:55:46,Lunch,TP,"[('Chicken', 10), ('Steak', 4)]",500.0,-37.80204,144.963742,0,9.525,13.5021421
ORDY08200,2021-11-25,18:49:00,Dinner,TP,"[('Shrimp', 9), ('Fish&Chips', 5)]",661.0,-37.8203326,144.9640349,0,7.156,10.9648677
ORDX08772,2021-08-23,15:46:28,Lunch,BK,"[('Salad', 10), ('Burger', 10), ('Chicken', 6), ('Fries', 4), ('Steak', 9)]",1127.0,-37.8012995,144.9458316,0,9.228,15.7520398
ORDK02266,2021-03-25,10:42:15,Breakfast,BK,"[('Pancake', 3), ('Coffee', 10), ('Cereal', 7)]",261.75,-37.8237188,144.9562834,0,8.731,13.7303061
ORDX10729,2021-05-27,12:43:56,Lunch,BK,"[('Salad', 5), ('Burger', 5), ('Chicken', 5), ('Steak', 9)]",806.0,-37.8002721,144.955118,0,8.496,
ORDB06819,2021-04-18,11:32:57,Breakfast,TP,"[('Eggs', 4), ('Cereal', 2), ('Coffee', 3)]",140.5,-37.8240225,144.990136,0,9.464,13.5790032
ORDB05879,2021-09-11,16:27:02,Dinner,TP,"[('Salmon', 6), ('Shrimp', 2), ('Fish&Chips', 7)]",599.0,-37.8108423,144.9631913,0,8.437,
ORDK11100,2021-03-23,10:42:15,Breakfast,BK,"[('Pancake', 2), ('Cereal', 8)]",204.5,-37.8092723,144.9457444,0,9.178,14.37589
ORDZ06054,2021-06-13,13:24:30,Lunch,NS,"[('Burger', 4), ('Fries', 8), ('Salad', 4), ('Chicken', 5), ('Steak', 1)]",493.8,-37.8258817,144.9828579,0,9.467,16.8122302
ORDI04970,2021-07-27,14:45:38,Lunch,,"[('Salad', 7), ('Burger', 3), ('Steak', 7)]",528.4,-37.8003886,144.9640579,0,6.681,
ORDJ04814,2021-09-23,16:47:19,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 3), ('Pasta', 3), ('Salmon', 6)]",865.5,-37.8116114,144.9839132,0,9.431,13.7083212
ORDI07533,2021-11-08,18:18:35,Dinner,NS,"[('Shrimp', 8), ('Salmon', 9), ('Fish&Chips', 9), ('Pasta', 10)]",1391.0,-37.80439,144.9487149,0,8.49,14.4874858
